osmid,geometry,amenity
936101945,POINT (-121.9369076 37.3452905),restaurant
936102098,POINT (-121.9367788 37.3453203),cafe
936104679,POINT (-121.933382 37.3446198),restaurant
936104758,POINT (-121.9332435 37.3446489),atm
957085286,POINT (-122.032692 37.3315161),cafe
961807258,POINT (-121.8918411 37.3066483),cafe
979960410,POINT (-122.0094182 37.3813014),bicycle_parking
979960413,POINT (-122.0110591 37.3822908),bicycle_parking
987339222,POINT (-122.0316881 37.3666205),bicycle_parking
988279213,POINT (-121.9950024 37.3833591),dentist
988279570,POINT (-121.9951454 37.3833564),post_office
988280236,POINT (-121.9953133 37.3833657),restaurant
988281448,POINT (-121.9953784 37.382474),restaurant
988282671,POINT (-121.9948894 37.3825349),telephone
997434025,POINT (-122.0418284 37.3782254),bicycle_parking
997434026,POINT (-122.0397283 37.3775476),bicycle_parking
1005114569,POINT (-122.0341979 37.374051),bicycle_parking
1011878404,POINT (-122.0214408 37.3190579),bicycle_parking
1019415602,POINT (-122.0336078 37.3754194),bicycle_parking
1019415604,POINT (-122.032315 37.3740638),bicycle_parking
1021091649,POINT (-121.8538975 37.3032725),atm
1021102641,POINT (-121.8589805 37.3037055),dentist
1021159074,POINT (-121.8618865 37.3038106),fast_food
1021162290,POINT (-121.862365 37.3042519),bank
1021172770,POINT (-121.8621102 37.3040054),bank
1021323138,POINT (-121.8635508 37.3053921),fast_food
1021327070,POINT (-121.863352 37.3052129),fast_food
1021353667,POINT (-121.8746927 37.2934906),restaurant
1021353942,POINT (-121.8745817 37.293442),fast_food
1033921445,POINT (-121.935813 37.3565352),restaurant
1034255406,POINT (-121.9497749 37.3094503),fast_food
1041831547,POINT (-122.0638429 37.4188493),bicycle_parking
1041831551,POINT (-122.0634915 37.4196992),bicycle_parking
1041831553,POINT (-122.0639394 37.4198292),bicycle_parking
1041840853,POINT (-122.0596782 37.4146651),bicycle_parking
1041840856,POINT (-122.0621011 37.4121902),bicycle_parking
1067594087,POINT (-122.0286362 37.3659296),restaurant
1067596078,POINT (-122.0320214 37.3666479),fast_food
1071597875,POINT (-122.0495967 37.350633),bicycle_parking
1071651006,POINT (-122.0600731 37.4146982),atm
1071651008,POINT (-122.0616569 37.3969471),cafe
1077855956,POINT (-121.9619631 37.2524729),cafe
1078357959,POINT (-121.9622577 37.2513391),place_of_worship
1078379408,POINT (-121.8915349 37.259245),fast_food
1078379416,POINT (-121.877582 37.2620865),restaurant
1079536705,POINT (-121.931276 37.2939514),cafe
1079540266,POINT (-121.9309835 37.294669),fast_food
1079548121,POINT (-121.931221 37.2947053),bank
1092485042,POINT (-121.9782384 37.3050116),restaurant
1092498844,POINT (-121.9757438 37.3154678),doctors
1102361705,POINT (-121.9308469 37.2946699),fast_food
1102361706,POINT (-121.9312586 37.2949661),fast_food
1102406281,POINT (-121.930202 37.3709995),parking_entrance
1104295347,POINT (-121.842375 37.3019902),fast_food
1127236669,POINT (-122.0398764 37.3234595),bicycle_parking
1138699923,POINT (-121.8609491 37.3042699),fuel
1145574420,POINT (-121.943734 37.2871565),cafe
1145574445,POINT (-121.946325 37.2871845),restaurant
1145574451,POINT (-121.9433637 37.2871536),restaurant
1145574452,POINT (-121.946393 37.2869413),restaurant
1145574478,POINT (-121.944993 37.2871656),cafe
1145574481,POINT (-121.943208 37.2871605),restaurant
1145581503,POINT (-121.9438136 37.286542),restaurant
1155855597,POINT (-121.9303979 37.2928091),cafe
1155857946,POINT (-121.9188128 37.2632447),cafe
1160541028,POINT (-121.9333959 37.262148),restaurant
1161594401,POINT (-121.9462332 37.2706879),cafe
1161945676,POINT (-121.871295 37.3133208),restaurant
1187467599,POINT (-121.922656 37.2756002),cafe
1187479322,POINT (-121.9309164 37.2946701),cafe
1199518555,POINT (-121.994105 37.3224809),restaurant
1212023132,POINT (-121.955717 37.412191),toilets
1218545657,POINT (-122.0379648 37.3231953),fast_food
1218545831,POINT (-122.0382706 37.3232082),cafe
1227644759,POINT (-121.9781484 37.4096365),fast_food
1227644761,POINT (-121.978066 37.4092956),fast_food
1230004829,POINT (-121.9027742 37.2725449),toilets
1230004831,POINT (-121.9419747 37.256646),toilets
1230004833,POINT (-121.8897279 37.270974),toilets
1230004834,POINT (-121.8494206 37.2628811),toilets
1230004835,POINT (-121.8894892 37.2897996),toilets
1230004836,POINT (-121.9156508 37.2736166),toilets
1236350042,POINT (-122.026175 37.3601534),dentist
1238685844,POINT (-121.9941968 37.3919264),pub
1243751834,POINT (-121.917432 37.4235491),restaurant
1243937102,POINT (-121.9953357 37.4041357),fast_food
1246171252,POINT (-121.9707885 37.3823601),school
1247815829,POINT (-122.0245885 37.3423929),bicycle_parking
1247816266,POINT (-121.977231 37.3530692),restaurant
1251968551,POINT (-121.9215843 37.3689181),car_rental
1255655331,POINT (-121.9459878 37.3944097),cafe
1256190953,POINT (-122.063626 37.3869662),bench
1259102082,POINT (-121.8961541 37.3432868),post_box
1276700428,POINT (-121.841905 37.3103735),drinking_water
1280967749,POINT (-121.8433004 37.3407459),restaurant
1280967960,POINT (-121.8428455 37.3404947),bank
1280967961,POINT (-121.8430041 37.3403474),fast_food
1280967982,POINT (-121.843122 37.340271),fast_food
1285554204,POINT (-122.0378392 37.323093),bicycle_parking
1285554205,POINT (-122.0399099 37.3232594),bicycle_parking
1285554206,POINT (-122.0383811 37.3231058),bicycle_parking
1285554222,POINT (-122.034218 37.332486),bicycle_parking
1285663707,POINT (-122.0181702 37.3553958),fast_food
1285663741,POINT (-122.021329 37.3579014),restaurant
1291731589,POINT (-122.0682263 37.3717048),drinking_water
1291731596,POINT (-122.0682255 37.3717016),watering_place
1292532019,POINT (-122.030382 37.3316093),bicycle_parking
1292532024,POINT (-122.0287512 37.3326608),bicycle_parking
1292532026,POINT (-122.0303847 37.3317842),bicycle_parking
1292532045,POINT (-122.0296202 37.330703),bicycle_parking
1292532061,POINT (-122.0294968 37.3333219),bicycle_parking
1292532067,POINT (-122.028778 37.3316243),bicycle_parking
1296621451,POINT (-122.0102333 37.3259471),bicycle_parking
1296634936,POINT (-122.0175871 37.3238136),restaurant
1296640178,POINT (-122.018011 37.323805),dentist
1296647668,POINT (-122.017466 37.322222),bicycle_parking
1296650491,POINT (-122.017144 37.3219523),fast_food
1296670674,POINT (-122.023654 37.310358),bicycle_parking
1296858069,POINT (-122.0159179 37.3226882),fast_food
1296858077,POINT (-122.031887 37.3080236),dentist
1304334032,POINT (-122.0311195 37.3116711),bicycle_parking
1305223599,POINT (-122.0662165 37.337165),fast_food
1305311087,POINT (-122.0380024 37.3105042),drinking_water
1305311107,POINT (-122.0378611 37.3103185),bicycle_parking
1305311110,POINT (-122.0404633 37.309989),drinking_water
1305311155,POINT (-122.0381904 37.3104839),bicycle_parking
1305949413,POINT (-122.028986 37.3181945),bicycle_parking
1306231499,POINT (-122.0288064 37.3181529),waste_basket
1306231500,POINT (-122.0282337 37.3181849),bicycle_parking
1306231501,POINT (-122.0283362 37.3181839),bicycle_parking
1306231502,POINT (-122.0281478 37.3181849),bicycle_parking
1306273777,POINT (-122.078327 37.3944999),cafe
1306274949,POINT (-122.078626 37.3948224),restaurant
1311402909,POINT (-121.9940315 37.3363557),school
1311488229,POINT (-121.994133 37.3363568),restaurant
1313317149,POINT (-122.0465423 37.3786145),cafe
1313317876,POINT (-122.046676 37.3784643),restaurant
1314521639,POINT (-121.9555121 37.4183034),drinking_water
1319639566,POINT (-121.9951011 37.3848954),restaurant
1323011584,POINT (-122.0527865 37.3737466),school
1326889190,POINT (-122.0325789 37.2992867),cafe
1327996512,POINT (-122.0512432 37.3528031),veterinary
1327997361,POINT (-122.0513383 37.3526406),cafe
1328062688,POINT (-122.036422 37.3718305),atm
1330199410,POINT (-121.8590015 37.3260698),toilets
1330199481,POINT (-121.8590121 37.3261003),drinking_water
1330203413,POINT (-121.8647786 37.3196826),pub
1330277742,POINT (-122.0786965 37.394686),restaurant
1341830777,POINT (-122.0335788 37.3679597),restaurant
1341832005,POINT (-122.0337586 37.3679598),restaurant
1366281194,POINT (-121.9422273 37.3805087),post_box
1370410484,POINT (-122.0258516 37.388506),restaurant
1373956086,POINT (-121.949708 37.3837747),fuel
1388012595,POINT (-122.012658 37.3087475),restaurant
1394653197,POINT (-122.0771369 37.4148296),parking_entrance
1480672650,POINT (-121.9219051 37.2613807),bank
1480672660,POINT (-121.9249262 37.2614672),fast_food
1480672663,POINT (-121.9294087 37.2614797),restaurant
1480672665,POINT (-121.9299172 37.2614806),fast_food
1514605074,POINT (-121.913985 37.2969126),pub
1514610396,POINT (-121.9140816 37.2963579),restaurant
1514614401,POINT (-121.914002 37.2973925),dentist
1526054121,POINT (-122.0365892 37.4066363),restaurant
1530683869,POINT (-121.973402 37.3592014),toilets
1530683878,POINT (-121.973327 37.3593847),drinking_water
1538487239,POINT (-122.0786736 37.3939675),restaurant
1561616311,POINT (-121.948438 37.3193479),cafe
1561616316,POINT (-121.9481553 37.3200265),restaurant
1571817710,POINT (-122.031764 37.3669649),fast_food
1572294519,POINT (-122.0524229 37.3733563),restaurant
1572294522,POINT (-122.0529505 37.3737906),doctors
1572294524,POINT (-122.054734 37.3729899),restaurant
1572294525,POINT (-122.053623 37.3739263),restaurant
1572294528,POINT (-122.0532126 37.3738709),dentist
1572297513,POINT (-122.0550641 37.3743156),nightclub
1572297516,POINT (-122.0552063 37.3743412),restaurant
1576036876,POINT (-122.0793589 37.3936206),cafe
1576227438,POINT (-122.077844 37.3949747),bar
1579638308,POINT (-122.0763024 37.3780918),cafe
1583862294,POINT (-122.0740609 37.3933767),marketplace
1583866489,POINT (-122.0597444 37.3975505),fuel
1595294678,POINT (-122.029755 37.3765443),restaurant
1668049639,POINT (-121.924445 37.3981683),restaurant
1668051725,POINT (-121.9233775 37.3982711),fast_food
1670752576,POINT (-122.033621 37.3674142),prep_school
1670752580,POINT (-122.0319857 37.3668062),restaurant
1673001527,POINT (-121.9601799 37.3228308),atm
1673003175,POINT (-121.9589086 37.3235287),fast_food
1673003183,POINT (-121.9588121 37.3235244),bar
1674111308,POINT (-122.0417966 37.3378694),fast_food
1674111313,POINT (-122.0419356 37.3378688),fast_food
1675208119,POINT (-122.0301152 37.3773778),pub
1676581903,POINT (-122.0414629 37.3691252),fast_food
1676594069,POINT (-122.0265264 37.3585818),fountain
1676594074,POINT (-122.0255555 37.359247),fountain
1676594094,POINT (-122.0253798 37.3583185),fountain
1679064313,POINT (-122.0354859 37.3723404),atm
1689921753,POINT (-122.016898 37.3224448),restaurant
1689923296,POINT (-122.017831 37.3216455),ice_cream
1699090143,POINT (-122.0543086 37.3559401),kindergarten
1700572855,POINT (-121.8836831 37.3309964),restaurant
1700572857,POINT (-121.887249 37.334608),parking
1700572859,POINT (-121.8938787 37.336192),bar
1700604296,POINT (-121.893765 37.3835951),fast_food
1700604297,POINT (-121.8951221 37.3822146),fast_food
1700604299,POINT (-121.8938255 37.3835789),post_office
1700604300,POINT (-121.8941001 37.3834886),restaurant
1700604301,POINT (-121.89396 37.3835398),fast_food
1700604307,POINT (-121.8953344 37.3796254),post_box
1700616937,POINT (-121.896212 37.4271919),pub
1700616946,POINT (-121.920653 37.4273611),restaurant
1704927437,POINT (-121.9609305 37.386205),cafe
1704927442,POINT (-121.9607757 37.3862831),fast_food
1707873806,POINT (-122.027045 37.3607262),car_wash
1707883676,POINT (-122.0253537 37.3594779),bench
1707883677,POINT (-122.0256447 37.3588937),bench
1707883678,POINT (-122.0262925 37.359011),bench
1707883679,POINT (-122.0268933 37.3584162),bench
1707883680,POINT (-122.0261261 37.358397),bench
1710404737,POINT (-122.0477375 37.2828591),bench
1710404839,POINT (-122.0555503 37.285992),toilets
1710404999,POINT (-122.043994 37.2878793),bench
1710445557,POINT (-121.8989069 37.417651),fountain
1722140170,POINT (-122.0790291 37.3941236),restaurant
1722141153,POINT (-122.0789954 37.3942032),restaurant
1722142269,POINT (-122.078829 37.3943827),restaurant
1722146746,POINT (-122.0792998 37.3937487),cafe
1722147412,POINT (-122.0793143 37.3937164),cafe
1722162306,POINT (-122.0793379 37.3936702),restaurant
1722540904,POINT (-121.9328023 37.2948745),car_wash
1722540998,POINT (-121.9327836 37.2948296),fuel
1722566357,POINT (-121.9516482 37.287647),theatre
1724850338,POINT (-121.9587224 37.2844256),parking
1726073292,POINT (-121.9178604 37.4236974),cafe
1733561658,POINT (-122.054752 37.35202),dentist
1737950139,POINT (-121.942673 37.2871461),restaurant
1737951693,POINT (-121.9424831 37.2872059),parking
1737952041,POINT (-121.940357 37.2875836),restaurant
1737952645,POINT (-121.947413 37.287192),restaurant
1737952760,POINT (-121.949607 37.2867143),fast_food
1737958716,POINT (-121.9437089 37.2883657),bench
1737958717,POINT (-121.9437183 37.2881459),bench
1738872960,POINT (-121.9335491 37.2642992),bench
1756763625,POINT (-121.9558733 37.4179841),pharmacy
1756763860,POINT (-121.9548727 37.4161401),fast_food
1756764139,POINT (-121.9552323 37.4163584),fast_food
1756765324,POINT (-121.953403 37.4163075),parking
1768773632,POINT (-121.884546 37.3322732),fast_food
1768788322,POINT (-121.8872259 37.3311862),restaurant
1769276516,POINT (-121.8530086 37.2759508),restaurant
1769298109,POINT (-121.8771656 37.2620197),fast_food
1769298113,POINT (-121.877385 37.2621044),bar
1775356760,POINT (-121.86166 37.325819),toilets
1775371088,POINT (-121.862986 37.325544),toilets
1777740199,POINT (-122.0567882 37.3741988),bench
1777746939,POINT (-122.0565693 37.3725728),bench
1777746941,POINT (-122.0562608 37.3730315),parking
1777746942,POINT (-122.0562458 37.3730771),parking
1777779981,POINT (-122.0575061 37.3719491),restaurant
1777779982,POINT (-122.058091 37.3721612),dentist
1777779985,POINT (-122.057948 37.3721163),restaurant
1777779988,POINT (-122.057446 37.3719294),restaurant
1777779994,POINT (-122.0577023 37.3720221),restaurant
1780006259,POINT (-121.9708544 37.3932949),toilets
1785886555,POINT (-122.040965 37.3225612),fast_food
1801225868,POINT (-122.017419 37.3217209),restaurant
1801226759,POINT (-122.017311 37.321816),dojo
1801227265,POINT (-122.017366 37.321773),dentist
1814092133,POINT (-121.9478071 37.3179535),university
1826836722,POINT (-122.0157407 37.3164575),toilets
1827908140,POINT (-122.0526891 37.3736467),bench
1827914056,POINT (-122.067472 37.3716793),bench
1830464432,POINT (-122.0731401 37.2793075),drinking_water
1830464434,POINT (-122.0729724 37.2794319),toilets
1843364346,POINT (-122.0494105 37.3514975),restaurant
1843364388,POINT (-122.049474 37.3507071),restaurant
1843364390,POINT (-122.0494746 37.3505692),dojo
1843364391,POINT (-122.0494761 37.3508923),cooking_school
1844515207,POINT (-121.995325 37.3787375),pub
1845616779,POINT (-122.0079909 37.3841481),restaurant
1847619969,POINT (-121.9969379 37.3974371),restaurant
1864760395,POINT (-122.0030685 37.3890749),post_box
1865202064,POINT (-122.0139084 37.3910872),post_box
1865864919,POINT (-122.0141905 37.393096),fuel
1866581823,POINT (-122.003804 37.3891238),bar
1866581824,POINT (-122.003883 37.389123),restaurant
1866855354,POINT (-122.0148291 37.3219305),restaurant
1870218791,POINT (-122.0344595 37.3328709),parking
1870746552,POINT (-121.9952996 37.3849039),fast_food
1880241766,POINT (-121.9462889 37.3945279),restaurant
1904777668,POINT (-121.891063 37.2752828),fast_food
1922643490,POINT (-121.895146 37.3484078),restaurant
1925614485,POINT (-121.9061976 37.2708577),fuel
1925620785,POINT (-121.8786401 37.277247),car_rental
1931731510,POINT (-121.9214497 37.2614342),atm
1934652443,POINT (-121.89076 37.3331251),atm
1934652444,POINT (-121.90196 37.3505839),atm
1940763483,POINT (-121.9767934 37.3426043),drinking_water
1948164838,POINT (-121.954522 37.271956),fuel
1951798540,POINT (-121.9756764 37.3376374),bank
1958795646,POINT (-121.9234915 37.4258949),bank
1961585756,POINT (-121.9647034 37.3458362),toilets
1973897802,POINT (-122.0312294 37.3224251),fast_food
1974353562,POINT (-122.032754 37.3219848),cafe
1974359640,POINT (-122.0330682 37.3219619),restaurant
1975235290,POINT (-121.8616773 37.3258324),toilets
1975912886,POINT (-122.0130723 37.366476),fast_food
1976649036,POINT (-122.014819 37.3349193),pub
1976891829,POINT (-121.8847284 37.3328035),restaurant
1977415218,POINT (-122.0221374 37.3225801),restaurant
1984732396,POINT (-121.9019005 37.3102071),bar
1984734271,POINT (-121.9018522 37.310094),restaurant
1984735107,POINT (-121.901702 37.3099746),restaurant
1984735821,POINT (-121.900492 37.3085794),restaurant
1993236250,POINT (-122.0045968 37.3888783),restaurant
1993236251,POINT (-122.0041328 37.3891137),restaurant
1993236257,POINT (-122.0045941 37.3887291),restaurant
1997952652,POINT (-121.894411 37.348828),post_box
